subject,age,stimulus,trial,target,object,rt,response
24,24,w07,19,white,gun,645,correct
24,24,w91,20,white,gun,594,correct
24,24,b17,21,black,gun,644,correct
24,24,w02,22,white,gun,508,correct
24,24,w92,23,white,gun,0,incorrect
24,24,b91,24,black,gun,509,correct
24,24,w98,25,white,gun,514,correct
24,24,w94,26,white,gun,488,correct
24,24,b90,27,black,gun,549,correct
24,24,b13,28,black,gun,503,correct
24,24,w95,29,white,nogun,606,correct
24,24,w96,30,white,nogun,756,correct
24,24,w08,31,white,nogun,515,incorrect
24,24,b14,32,black,nogun,829,correct
24,24,b11,33,black,nogun,770,correct
24,24,b05,34,black,gun,496,correct
24,24,w95,35,white,gun,639,correct
24,24,w94,36,white,nogun,636,correct
24,24,w07,37,white,nogun,683,correct
24,24,w03,38,white,gun,620,correct
24,24,w17,39,white,gun,782,correct
24,24,b98,40,black,gun,566,correct
24,24,b07,41,black,nogun,757,correct
24,24,b92,42,black,nogun,820,correct
24,24,w08,43,white,gun,824,correct
24,24,b11,44,black,gun,782,correct
24,24,b95,45,black,nogun,668,correct
24,24,w93,46,white,nogun,673,correct
24,24,w97,47,white,gun,651,correct
24,24,w15,48,white,gun,543,correct
24,24,b08,49,black,nogun,0,incorrect
24,24,w98,50,white,nogun,695,correct
24,24,b93,51,black,gun,521,correct
24,24,w04,52,white,nogun,671,correct
24,24,b94,53,black,nogun,699,correct
24,24,w90,54,white,nogun,677,correct
24,24,w05,55,white,gun,527,correct
24,24,b03,56,black,gun,523,correct
24,24,b01,57,black,nogun,792,correct
24,24,b93,58,black,nogun,667,correct
24,24,w15,59,white,nogun,684,correct
24,24,w01,60,white,nogun,704,correct
24,24,b01,61,black,gun,585,correct
24,24,w04,62,white,gun,561,correct
24,24,w99,63,white,gun,683,correct
24,24,b16,64,black,nogun,791,correct
24,24,b02,65,black,nogun,710,correct
24,24,w16,66,white,nogun,676,correct
24,24,w03,67,white,nogun,790,correct
24,24,b98,68,black,nogun,664,correct
24,24,b92,69,black,gun,602,correct
24,24,b08,70,black,gun,491,correct
24,24,b16,71,black,gun,590,correct
24,24,b12,72,black,nogun,811,correct
24,24,w13,73,white,nogun,620,correct
24,24,b13,74,black,nogun,687,correct
24,24,b09,75,black,gun,591,correct
24,24,b95,76,black,gun,689,correct
24,24,b09,77,black,nogun,677,correct
24,24,w90,78,white,gun,556,correct
24,24,w11,79,white,gun,660,correct
24,24,b96,80,black,gun,511,correct
24,24,w19,81,white,nogun,702,correct
24,24,w96,82,white,gun,578,correct
24,24,w11,83,white,nogun,627,correct
24,24,b90,84,black,nogun,743,correct
24,24,w06,85,white,gun,626,correct
24,24,b99,86,black,nogun,760,correct
24,24,w14,87,white,gun,653,correct
24,24,b96,88,black,nogun,530,correct
24,24,w19,89,white,gun,477,correct
24,24,w99,90,white,nogun,704,correct
24,24,b12,91,black,gun,548,correct
24,24,b03,92,black,nogun,0,incorrect
24,24,b05,93,black,nogun,698,correct
24,24,w93,94,white,gun,584,correct
24,24,w16,95,white,gun,580,correct
24,24,b02,96,black,gun,591,correct
24,24,w02,97,white,nogun,621,correct
24,24,b10,98,black,nogun,0,incorrect
24,24,b14,99,black,gun,636,correct
24,24,b91,100,black,nogun,561,correct
24,24,w91,101,white,nogun,661,correct
24,24,w01,102,white,gun,529,correct
24,24,w17,103,white,nogun,756,correct
24,24,b04,104,black,nogun,746,correct
24,24,w05,105,white,nogun,739,correct
24,24,w13,106,white,gun,575,correct
24,24,b97,107,black,nogun,747,correct
24,24,b94,108,black,gun,586,correct
24,24,b10,109,black,gun,803,correct
24,24,b04,110,black,gun,566,correct
24,24,b97,111,black,gun,541,correct
24,24,b07,112,black,gun,528,correct
24,24,w97,113,white,nogun,590,correct
24,24,b17,114,black,nogun,770,correct
24,24,b99,115,black,gun,538,correct
24,24,w14,116,white,nogun,748,correct
24,24,w92,117,white,nogun,0,incorrect
24,24,w06,118,white,nogun,0,incorrect
